,Date,Open,High,Low,Close
254,2019-10-06 06:14:00,1.13137,1.1313799999999998,1.13133,1.13134
255,2019-10-06 06:15:00,1.13134,1.13135,1.13133,1.13135
256,2019-10-06 06:16:00,1.13135,1.13143,1.13135,1.13139
257,2019-10-06 06:17:00,1.1314,1.1314,1.1313600000000001,1.1313799999999998
258,2019-10-06 06:18:00,1.13139,1.13139,1.1313600000000001,1.13139
259,2019-10-06 06:19:00,1.13139,1.13139,1.13135,1.1313600000000001
260,2019-10-06 06:20:00,1.13135,1.13137,1.13133,1.13134
261,2019-10-06 06:21:00,1.13133,1.13135,1.13133,1.13134
262,2019-10-06 06:22:00,1.13134,1.1313799999999998,1.1312799999999998,1.13131
263,2019-10-06 06:23:00,1.13131,1.13133,1.13129,1.13131
264,2019-10-06 06:24:00,1.13132,1.13134,1.13132,1.13133
265,2019-10-06 06:25:00,1.13132,1.13133,1.1313,1.13131
266,2019-10-06 06:26:00,1.13129,1.13134,1.13129,1.13132
267,2019-10-06 06:27:00,1.13131,1.13131,1.13124,1.13125
268,2019-10-06 06:28:00,1.13125,1.13125,1.1312200000000001,1.13123
269,2019-10-06 06:29:00,1.13123,1.13125,1.1312200000000001,1.13124
270,2019-10-06 06:30:00,1.13125,1.13125,1.1311799999999999,1.1311799999999999
271,2019-10-06 06:31:00,1.13117,1.1312799999999998,1.13117,1.1312799999999998
272,2019-10-06 06:32:00,1.13127,1.13132,1.13124,1.13124
273,2019-10-06 06:33:00,1.13124,1.13124,1.1312,1.13124
274,2019-10-06 06:34:00,1.13126,1.13127,1.13115,1.13115
275,2019-10-06 06:35:00,1.13115,1.1312,1.13115,1.13116
276,2019-10-06 06:36:00,1.13116,1.13119,1.13115,1.1311799999999999
277,2019-10-06 06:37:00,1.13117,1.13119,1.13113,1.13119
278,2019-10-06 06:38:00,1.13119,1.13123,1.13117,1.13119
279,2019-10-06 06:39:00,1.1311799999999999,1.13119,1.1311200000000001,1.13113
280,2019-10-06 06:40:00,1.13113,1.13114,1.1310799999999999,1.13114
281,2019-10-06 06:41:00,1.13113,1.13135,1.13113,1.1313
282,2019-10-06 06:42:00,1.13129,1.1313799999999998,1.13129,1.13135
283,2019-10-06 06:43:00,1.13134,1.13143,1.13131,1.1314
284,2019-10-06 06:44:00,1.13139,1.13145,1.13139,1.13145
285,2019-10-06 06:45:00,1.13145,1.13155,1.13144,1.13145
286,2019-10-06 06:46:00,1.1314600000000001,1.1314600000000001,1.13141,1.13141
287,2019-10-06 06:47:00,1.13142,1.13142,1.13135,1.13135
288,2019-10-06 06:48:00,1.1313799999999998,1.13139,1.13131,1.13137
289,2019-10-06 06:49:00,1.1313600000000001,1.13141,1.1313600000000001,1.13141
290,2019-10-06 06:50:00,1.13141,1.13143,1.1314,1.13143
291,2019-10-06 06:51:00,1.13141,1.13141,1.13139,1.1314
292,2019-10-06 06:52:00,1.13141,1.13141,1.13131,1.13131
293,2019-10-06 06:53:00,1.1313,1.1313600000000001,1.1313,1.13134
294,2019-10-06 06:54:00,1.13134,1.13134,1.13133,1.13133
295,2019-10-06 06:55:00,1.13133,1.13135,1.1313,1.1313
296,2019-10-06 06:56:00,1.1313,1.1313,1.13123,1.1312799999999998
297,2019-10-06 06:57:00,1.1312799999999998,1.13129,1.1311799999999999,1.13123
298,2019-10-06 06:58:00,1.13123,1.13127,1.13121,1.13123
299,2019-10-06 06:59:00,1.13123,1.13132,1.1312,1.1313
300,2019-10-06 07:00:00,1.13131,1.1313799999999998,1.1313,1.13134
301,2019-10-06 07:01:00,1.13134,1.1313799999999998,1.13133,1.13137
302,2019-10-06 07:02:00,1.1313799999999998,1.13141,1.13137,1.13139
303,2019-10-06 07:03:00,1.13141,1.13147,1.1313799999999998,1.13143
304,2019-10-06 07:04:00,1.13143,1.13145,1.13141,1.13141
305,2019-10-06 07:05:00,1.13142,1.13145,1.1313799999999998,1.1313799999999998
306,2019-10-06 07:06:00,1.1314,1.13144,1.13139,1.13141
307,2019-10-06 07:07:00,1.13142,1.13145,1.1314,1.13144
308,2019-10-06 07:08:00,1.13144,1.13145,1.13144,1.13144
309,2019-10-06 07:09:00,1.13145,1.1314799999999998,1.1314,1.1314
310,2019-10-06 07:10:00,1.13141,1.13141,1.13133,1.13134
311,2019-10-06 07:11:00,1.13134,1.13139,1.13132,1.13135
312,2019-10-06 07:12:00,1.1313600000000001,1.13142,1.13133,1.13137
313,2019-10-06 07:13:00,1.13137,1.13143,1.13137,1.13143
314,2019-10-06 07:14:00,1.13143,1.1314600000000001,1.13143,1.13145
315,2019-10-06 07:15:00,1.13145,1.13147,1.13145,1.13145
316,2019-10-06 07:16:00,1.1314600000000001,1.1314600000000001,1.13145,1.1314600000000001
317,2019-10-06 07:17:00,1.13145,1.13145,1.13131,1.13132
318,2019-10-06 07:18:00,1.13132,1.13133,1.13131,1.13132
319,2019-10-06 07:19:00,1.13133,1.1313600000000001,1.13132,1.13135
320,2019-10-06 07:20:00,1.1313600000000001,1.1313600000000001,1.13131,1.13133
321,2019-10-06 07:21:00,1.13133,1.1313600000000001,1.1313,1.13131
322,2019-10-06 07:22:00,1.1313,1.13134,1.13129,1.1313
323,2019-10-06 07:23:00,1.1313,1.13135,1.1313,1.13131
324,2019-10-06 07:24:00,1.13132,1.1313600000000001,1.13131,1.13135
325,2019-10-06 07:25:00,1.13134,1.13135,1.13131,1.13132
326,2019-10-06 07:26:00,1.13132,1.13132,1.13131,1.13131
327,2019-10-06 07:27:00,1.13131,1.13131,1.1313,1.13131
328,2019-10-06 07:28:00,1.13131,1.13131,1.1313,1.1313
329,2019-10-06 07:29:00,1.13131,1.13132,1.1313,1.13131
330,2019-10-06 07:30:00,1.13131,1.13132,1.13131,1.13131
331,2019-10-06 07:31:00,1.13131,1.13131,1.13131,1.13131
332,2019-10-06 07:32:00,1.1313,1.13132,1.1313,1.13132
333,2019-10-06 07:33:00,1.13132,1.13132,1.1313,1.13131
334,2019-10-06 07:34:00,1.1313,1.1313,1.1312200000000001,1.13123
335,2019-10-06 07:35:00,1.1312200000000001,1.13127,1.13121,1.13126
336,2019-10-06 07:36:00,1.13126,1.13126,1.13125,1.13125
337,2019-10-06 07:37:00,1.13126,1.13127,1.13125,1.13125
338,2019-10-06 07:38:00,1.13126,1.13126,1.13125,1.13125
339,2019-10-06 07:39:00,1.13126,1.13127,1.13126,1.13126
340,2019-10-06 07:40:00,1.13127,1.13129,1.1312200000000001,1.1312200000000001
341,2019-10-06 07:41:00,1.1312200000000001,1.1312200000000001,1.1312,1.1312
342,2019-10-06 07:42:00,1.13121,1.1312200000000001,1.13116,1.13116
343,2019-10-06 07:43:00,1.13116,1.1312,1.13114,1.13115
344,2019-10-06 07:44:00,1.13115,1.13116,1.13113,1.13114
345,2019-10-06 07:45:00,1.1311200000000001,1.1311200000000001,1.13104,1.13106
346,2019-10-06 07:46:00,1.13105,1.13106,1.13104,1.13105
347,2019-10-06 07:47:00,1.13105,1.13114,1.13105,1.13111
348,2019-10-06 07:48:00,1.13111,1.1311200000000001,1.1311,1.13111
349,2019-10-06 07:49:00,1.1311200000000001,1.13113,1.1311,1.1311
350,2019-10-06 07:50:00,1.1311,1.13114,1.1311,1.13114
351,2019-10-06 07:51:00,1.13113,1.13114,1.1311,1.13111
352,2019-10-06 07:52:00,1.1311200000000001,1.13114,1.13109,1.13114
353,2019-10-06 07:53:00,1.13114,1.13114,1.1311,1.1311
354,2019-10-06 07:54:00,1.1311,1.13111,1.1310799999999999,1.13109
355,2019-10-06 07:55:00,1.1311,1.1311,1.1310799999999999,1.13109
356,2019-10-06 07:56:00,1.13109,1.1311,1.13104,1.13104
357,2019-10-06 07:57:00,1.13105,1.13109,1.13104,1.1310799999999999
358,2019-10-06 07:58:00,1.1310799999999999,1.1311,1.13106,1.13109
359,2019-10-06 07:59:00,1.13109,1.1311,1.1310799999999999,1.13109
360,2019-10-06 08:00:00,1.1310799999999999,1.1311200000000001,1.1310799999999999,1.13111
361,2019-10-06 08:01:00,1.13111,1.13114,1.13111,1.13114
362,2019-10-06 08:02:00,1.13114,1.13115,1.13109,1.13109
363,2019-10-06 08:03:00,1.13109,1.1311,1.1310799999999999,1.13109
364,2019-10-06 08:04:00,1.1310799999999999,1.13109,1.13105,1.1310799999999999
365,2019-10-06 08:05:00,1.1310799999999999,1.13109,1.1310799999999999,1.13109
366,2019-10-06 08:06:00,1.13109,1.13114,1.1310799999999999,1.13109
367,2019-10-06 08:07:00,1.1310799999999999,1.13109,1.13104,1.1310799999999999
368,2019-10-06 08:08:00,1.1310799999999999,1.1311200000000001,1.13106,1.1311200000000001
369,2019-10-06 08:09:00,1.13111,1.13113,1.13107,1.13107
370,2019-10-06 08:10:00,1.1310799999999999,1.1311,1.13107,1.1311
371,2019-10-06 08:11:00,1.13109,1.1311,1.1310799999999999,1.1310799999999999
372,2019-10-06 08:12:00,1.1310799999999999,1.13109,1.13103,1.13104
373,2019-10-06 08:13:00,1.13103,1.1310799999999999,1.1310200000000001,1.13105
374,2019-10-06 08:14:00,1.13104,1.13106,1.13103,1.13105
375,2019-10-06 08:15:00,1.13105,1.13105,1.1308799999999999,1.13093
376,2019-10-06 08:16:00,1.13093,1.13093,1.13083,1.1308799999999999
377,2019-10-06 08:17:00,1.1308799999999999,1.1308799999999999,1.1307200000000002,1.13073
378,2019-10-06 08:18:00,1.1307399999999999,1.13083,1.13073,1.13081
379,2019-10-06 08:19:00,1.1308200000000002,1.13083,1.13077,1.13083
380,2019-10-06 08:20:00,1.13084,1.13087,1.1308200000000002,1.13083
381,2019-10-06 08:21:00,1.13083,1.13083,1.13077,1.13077
382,2019-10-06 08:22:00,1.13077,1.13081,1.1307399999999999,1.13081
383,2019-10-06 08:23:00,1.13083,1.13083,1.13081,1.1308200000000002
384,2019-10-06 08:24:00,1.1308200000000002,1.1308200000000002,1.1307200000000002,1.13079
385,2019-10-06 08:25:00,1.1308,1.13085,1.13076,1.13081
386,2019-10-06 08:26:00,1.1308200000000002,1.13084,1.13077,1.13077
387,2019-10-06 08:27:00,1.13077,1.13077,1.13066,1.13068
388,2019-10-06 08:28:00,1.13068,1.13076,1.13068,1.1307200000000002
389,2019-10-06 08:29:00,1.1307200000000002,1.13076,1.1307,1.1307200000000002
390,2019-10-06 08:30:00,1.1307200000000002,1.1307399999999999,1.13071,1.13073
391,2019-10-06 08:31:00,1.13073,1.1307399999999999,1.1307200000000002,1.13073
392,2019-10-06 08:32:00,1.1307200000000002,1.1307399999999999,1.1307,1.13073
393,2019-10-06 08:33:00,1.13073,1.1307399999999999,1.1307200000000002,1.1307200000000002
394,2019-10-06 08:34:00,1.13073,1.1307399999999999,1.1307200000000002,1.13073
395,2019-10-06 08:35:00,1.1307399999999999,1.1307399999999999,1.1307200000000002,1.1307200000000002
396,2019-10-06 08:36:00,1.13073,1.1307399999999999,1.1307200000000002,1.1307399999999999
397,2019-10-06 08:37:00,1.1307399999999999,1.1307399999999999,1.1307200000000002,1.1307200000000002
398,2019-10-06 08:38:00,1.13073,1.13086,1.1307200000000002,1.13083
399,2019-10-06 08:39:00,1.13083,1.1309,1.13083,1.13089
400,2019-10-06 08:40:00,1.1309,1.13091,1.1308799999999999,1.13089
401,2019-10-06 08:41:00,1.1308799999999999,1.13089,1.13086,1.1308799999999999
402,2019-10-06 08:42:00,1.1308799999999999,1.13089,1.1308799999999999,1.1308799999999999
403,2019-10-06 08:43:00,1.13089,1.1309,1.13085,1.13089
404,2019-10-06 08:44:00,1.1309,1.1309,1.13087,1.1308799999999999
405,2019-10-06 08:45:00,1.13089,1.13091,1.1308799999999999,1.13091
406,2019-10-06 08:46:00,1.1309,1.131,1.13089,1.131
407,2019-10-06 08:47:00,1.13099,1.13106,1.13095,1.13103
408,2019-10-06 08:48:00,1.13104,1.1311,1.13103,1.13109
409,2019-10-06 08:49:00,1.13109,1.13114,1.13109,1.1311
410,2019-10-06 08:50:00,1.1311,1.13121,1.13109,1.1312
411,2019-10-06 08:51:00,1.13119,1.1312,1.13116,1.13117
412,2019-10-06 08:52:00,1.13115,1.13116,1.13106,1.13106
413,2019-10-06 08:53:00,1.13105,1.13109,1.1309799999999999,1.13104
414,2019-10-06 08:54:00,1.13103,1.1311200000000001,1.13103,1.13109
415,2019-10-06 08:55:00,1.13109,1.13111,1.13093,1.13094
416,2019-10-06 08:56:00,1.13093,1.13094,1.13091,1.1309200000000001
417,2019-10-06 08:57:00,1.13093,1.13093,1.13085,1.1308799999999999
418,2019-10-06 08:58:00,1.1308799999999999,1.1309,1.13085,1.13085
419,2019-10-06 08:59:00,1.13086,1.13086,1.13075,1.13077
420,2019-10-06 09:00:00,1.13076,1.1308200000000002,1.13069,1.13075
421,2019-10-06 09:01:00,1.13076,1.13086,1.13075,1.13086
422,2019-10-06 09:02:00,1.13085,1.13086,1.13084,1.13085
423,2019-10-06 09:03:00,1.13085,1.13085,1.13081,1.13084
424,2019-10-06 09:04:00,1.13083,1.13083,1.1308200000000002,1.13083
425,2019-10-06 09:05:00,1.13083,1.1308799999999999,1.13083,1.13087
426,2019-10-06 09:06:00,1.13086,1.1308799999999999,1.1308200000000002,1.1308799999999999
427,2019-10-06 09:07:00,1.13087,1.13087,1.13078,1.1308
428,2019-10-06 09:08:00,1.13079,1.13083,1.1307200000000002,1.13075
429,2019-10-06 09:09:00,1.13076,1.13077,1.13073,1.13073
430,2019-10-06 09:10:00,1.13073,1.13078,1.13073,1.13076
431,2019-10-06 09:11:00,1.13077,1.13077,1.1307200000000002,1.13073
432,2019-10-06 09:12:00,1.1307200000000002,1.13073,1.13067,1.13068
433,2019-10-06 09:13:00,1.13068,1.13073,1.13068,1.13073
434,2019-10-06 09:14:00,1.1307200000000002,1.13073,1.1307,1.1307200000000002
435,2019-10-06 09:15:00,1.1307200000000002,1.13073,1.13067,1.13068
436,2019-10-06 09:16:00,1.13067,1.13069,1.13067,1.13067
437,2019-10-06 09:17:00,1.13068,1.13068,1.13067,1.13067
438,2019-10-06 09:18:00,1.13067,1.13067,1.1306200000000002,1.13067
439,2019-10-06 09:19:00,1.13068,1.13068,1.1306100000000001,1.1306200000000002
440,2019-10-06 09:20:00,1.1306100000000001,1.13066,1.13058,1.1306200000000002
441,2019-10-06 09:21:00,1.1306399999999999,1.13067,1.13057,1.1306
442,2019-10-06 09:22:00,1.1306200000000002,1.1306200000000002,1.13057,1.13057
443,2019-10-06 09:23:00,1.13058,1.13063,1.13058,1.1306200000000002
444,2019-10-06 09:24:00,1.1306200000000002,1.13063,1.1306100000000001,1.1306200000000002
445,2019-10-06 09:25:00,1.1306200000000002,1.1306399999999999,1.13049,1.1305399999999999
446,2019-10-06 09:26:00,1.1305399999999999,1.13057,1.13052,1.13057
447,2019-10-06 09:27:00,1.13057,1.13058,1.13053,1.1305399999999999
448,2019-10-06 09:28:00,1.13056,1.13057,1.13053,1.13053
449,2019-10-06 09:29:00,1.13052,1.1305399999999999,1.13052,1.1305399999999999
450,2019-10-06 09:30:00,1.1305399999999999,1.1305399999999999,1.1305,1.13052
451,2019-10-06 09:31:00,1.13052,1.13053,1.13037,1.13037
452,2019-10-06 09:32:00,1.13037,1.13038,1.13031,1.13036
453,2019-10-06 09:33:00,1.13036,1.13037,1.13036,1.13036
454,2019-10-06 09:34:00,1.13037,1.13037,1.13031,1.1303299999999998
455,2019-10-06 09:35:00,1.13032,1.13037,1.13031,1.13031
456,2019-10-06 09:36:00,1.13031,1.1303299999999998,1.13031,1.13031
457,2019-10-06 09:37:00,1.13031,1.13035,1.13031,1.13035
458,2019-10-06 09:38:00,1.13034,1.13035,1.13029,1.13031
459,2019-10-06 09:39:00,1.13031,1.1303299999999998,1.13027,1.13032
460,2019-10-06 09:40:00,1.13032,1.1303299999999998,1.13032,1.13032
461,2019-10-06 09:41:00,1.13032,1.1303299999999998,1.13029,1.1303299999999998
462,2019-10-06 09:42:00,1.13032,1.1303299999999998,1.13026,1.13027
463,2019-10-06 09:43:00,1.13028,1.13035,1.13026,1.13028
464,2019-10-06 09:44:00,1.13032,1.13032,1.13027,1.13028
465,2019-10-06 09:45:00,1.13027,1.13028,1.13024,1.13026
466,2019-10-06 09:46:00,1.13025,1.13027,1.13025,1.13026
467,2019-10-06 09:47:00,1.13027,1.13028,1.13025,1.13027
468,2019-10-06 09:48:00,1.13027,1.13027,1.13024,1.13025
469,2019-10-06 09:49:00,1.13024,1.13029,1.13024,1.13028
470,2019-10-06 09:50:00,1.13028,1.13029,1.13024,1.13029
471,2019-10-06 09:51:00,1.13029,1.13029,1.13027,1.13027
472,2019-10-06 09:52:00,1.13028,1.13028,1.13026,1.13028
473,2019-10-06 09:53:00,1.13027,1.13037,1.13027,1.13035
474,2019-10-06 09:54:00,1.13035,1.13038,1.1303299999999998,1.13037
475,2019-10-06 09:55:00,1.13038,1.13044,1.13036,1.1304100000000001
476,2019-10-06 09:56:00,1.13042,1.13053,1.1304,1.13052
477,2019-10-06 09:57:00,1.1305100000000001,1.13053,1.13047,1.13048
478,2019-10-06 09:58:00,1.13048,1.1305,1.1304299999999998,1.13048
479,2019-10-06 09:59:00,1.13049,1.1305,1.1304299999999998,1.13044
480,2019-10-06 10:00:00,1.13044,1.13052,1.1304,1.13047
481,2019-10-06 10:01:00,1.13048,1.13052,1.1304100000000001,1.1304100000000001
482,2019-10-06 10:02:00,1.1304100000000001,1.13042,1.13034,1.13038
483,2019-10-06 10:03:00,1.13038,1.13048,1.13038,1.13042
484,2019-10-06 10:04:00,1.13042,1.1304299999999998,1.13035,1.13037
485,2019-10-06 10:05:00,1.13037,1.1306,1.13037,1.13059
486,2019-10-06 10:06:00,1.13057,1.13057,1.13044,1.13048
487,2019-10-06 10:07:00,1.13047,1.1306,1.13045,1.13055
488,2019-10-06 10:08:00,1.13055,1.13058,1.13045,1.13045
489,2019-10-06 10:09:00,1.13048,1.1306200000000002,1.13048,1.1306100000000001
490,2019-10-06 10:10:00,1.1306,1.1306200000000002,1.1305100000000001,1.1306100000000001
491,2019-10-06 10:11:00,1.1306200000000002,1.1306200000000002,1.13055,1.13059
492,2019-10-06 10:12:00,1.1306,1.13063,1.13056,1.1306100000000001
493,2019-10-06 10:13:00,1.1306100000000001,1.13073,1.1306100000000001,1.1307
494,2019-10-06 10:14:00,1.1307,1.1308200000000002,1.1307,1.1308
495,2019-10-06 10:15:00,1.1308,1.1308,1.1307,1.1307200000000002
496,2019-10-06 10:16:00,1.13073,1.13077,1.13071,1.13076
497,2019-10-06 10:17:00,1.13077,1.13078,1.1307200000000002,1.13076
498,2019-10-06 10:18:00,1.13076,1.13091,1.1307399999999999,1.13089
499,2019-10-06 10:19:00,1.13089,1.1309200000000001,1.13079,1.1308200000000002
